text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T18:29:30Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zohaib_vighio,444,TRUE,FALSE,NA,NA
RT @FarhatullahB: Notification withdrawing earlier order expelling Manzoor Pashteen from province issued by Sindh government tonight. https…,FALSE,0,NA,2018-12-08T18:29:18Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mKhanDawar2,197,TRUE,FALSE,NA,NA
RT @FarhatullahB: Chairman ppp BBZ in meeting with CM Sindh talking about thoughtless decision to expel Manzoor Pashteen from Sindh. Let’s…,FALSE,0,NA,2018-12-08T18:29:02Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shamshad_SKS,141,TRUE,FALSE,NA,NA
"RT @MirMAKOfficial: Mohsin’s Last Name Is Not DAWAR. It is JAVED. So it is not #MohsinDawar it’s Mohsin Javed. 

Ali’s last name is not Waz…",FALSE,0,NA,2018-12-08T18:28:49Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SyedNaz60632287,177,TRUE,FALSE,NA,NA
RT @omar_quraishi: You can always count on BBZ to do the right thing - Sindh Govt withdraws order banning entry into province of Manzoor Pa…,FALSE,0,NA,2018-12-08T18:28:40Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Awww3sOm3,45,TRUE,FALSE,NA,NA
@sajsonite @HeraldPakistan @SindhCMHouse @manzoorpashteen @BBhuttoZardari Maybe they knew that Mazoor Pashteen is going to win. :),FALSE,2,sajsonite,2018-12-08T18:28:28Z,FALSE,1.07147E+18,1.07147E+18,2932490348,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AsifJavedAsif7,0,FALSE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T18:28:19Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rimsha__Naeem,444,TRUE,FALSE,NA,NA
RT @omar_quraishi: You can always count on BBZ to do the right thing - Sindh Govt withdraws order banning entry into province of Manzoor Pa…,FALSE,0,NA,2018-12-08T18:28:18Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AsmaZhk,45,TRUE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T18:27:57Z,FALSE,NA,1.07147E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",ATTAULL29230709,444,TRUE,FALSE,NA,NA
RT @syedadeelahsan: @AWGoraya Sindh Govt withdraws order banning entry into province of Manzoor Pashteen https://t.co/6q7g6uNsFx,FALSE,0,NA,2018-12-08T18:27:18Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AWGoraya,4,TRUE,FALSE,NA,NA
